,date_x,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker,Sector,reportedEPS,estimatedEPS,surprise,surprisePercentage,inflation,cs_sentiment,close,q_roi
10,2018-06-30,USD,6079000000.0,0.0,0,876000000.0,39000000.0,1717000000.0,875000000.0,510000000.0,169000000.0,4973000000.0,-201000000.0,-2674000000.0,52000000.0,145000000.0,145000000.0,0,2415000000.0,2415000000.0,0,0.0,1000000.0,0,-145000000.0,0,2930000000.0,-274000000.0,3954000000.0,JNJ,Health Technology,2.1,2.0672,0.0328,1.5867,2.9,97.9,203.89,0.06715168010049188
11,2018-03-31,USD,3606000000.0,0.0,0,-1091000000.0,1708000000.0,1746000000.0,658000000.0,479000000.0,322000000.0,5481000000.0,-925000000.0,-5970000000.0,-2458000000.0,1444000000.0,1444000000.0,0,2253000000.0,2253000000.0,0,0.0,2000000.0,0,-1444000000.0,0,-3185000000.0,104000000.0,4367000000.0,JNJ,Health Technology,2.06,2.0022,0.0578,2.8868,2.7,98.8,191.06,0.1278630460448642
12,2017-12-31,USD,6105000000.0,0.0,0,11683000000.0,-585000000.0,1869000000.0,1240000000.0,333000000.0,-774000000.0,2560000000.0,-505000000.0,-3537000000.0,-4285000000.0,815000000.0,815000000.0,0,2256000000.0,2256000000.0,0,0.0,4527000000.0,0,-815000000.0,0,2103000000.0,40000000.0,-10713000000.0,JNJ,Health Technology,1.74,1.7238,0.0162,0.9398,2.7,95.7,169.4,0.08374384236453203
13,2017-09-30,USD,6266000000.0,0.0,0,900000000.0,-390000000.0,1711000000.0,790000000.0,-176000000.0,-228000000.0,4790000000.0,-1180000000.0,-2069000000.0,1369000000.0,311000000.0,311000000.0,0,2254000000.0,2254000000.0,0,0.0,1000000.0,0,-311000000.0,0,3123000000.0,106000000.0,3764000000.0,JNJ,Health Technology,1.9,1.8035,0.0965,5.3507,2.4,100.7,156.31,0.07068977327214188
14,2017-06-30,USD,5772000000.0,0.0,0,880000000.0,550000000.0,1150000000.0,689000000.0,380000000.0,53000000.0,4748000000.0,-12247000000.0,-1917000000.0,1931000000.0,1890000000.0,1890000000.0,0,2262000000.0,2262000000.0,0,0.0,0.0,0,-1890000000.0,0,-8311000000.0,81000000.0,3827000000.0,JNJ,Health Technology,1.83,1.7869,0.0431,2.412,2.6,93.4,145.99,0.11664372036102177
20,2021-12-31,USD,5914000000.0,0.0,0,0.0,0.0,1277000000.0,993000000.0,0.0,-1125000000.0,3392000000.0,-2586000000.0,-3351000000.0,0.0,0.0,0.0,0,2189000000.0,2189000000.0,0,0.0,0.0,0,0.0,0,0.0,0.0,3393000000.0,PFE,Health Technology,1.08,0.87,0.21,24.1379,4.9,67.2,390.58,0.09988454281771841
21,2021-09-30,USD,10829000000.0,0.0,0,0.0,0.0,1360000000.0,624000000.0,0.0,-1125000000.0,8159000000.0,-10076000000.0,-1101000000.0,0.0,0.0,0.0,0,2185000000.0,2185000000.0,0,0.0,0.0,0,116000000.0,0,-348000000.0,0.0,8146000000.0,PFE,Health Technology,1.34,1.0851,0.2549,23.4909,4.8,71.7,355.11,-0.020034771090322034
22,2021-06-30,USD,11299000000.0,0.0,0,0.0,0.0,1328000000.0,540000000.0,0.0,-1125000000.0,5589000000.0,-8137000000.0,-2557000000.0,0.0,0.0,0.0,0,2183000000.0,2183000000.0,0,0.0,0.0,0,0.0,0,605000000.0,0.0,5563000000.0,PFE,Health Technology,1.07,0.9779,0.0921,9.4181,4.7,81.2,362.37,0.21352265496801848
23,2021-03-31,USD,4538000000.0,0.0,0,0.0,0.0,1226000000.0,554000000.0,0.0,-1125000000.0,4886000000.0,-1747000000.0,-2807000000.0,0.0,0.0,0.0,0,2172000000.0,2172000000.0,0,0.0,0.0,0,0.0,0,-16000000.0,0.0,4877000000.0,PFE,Health Technology,0.93,0.7774,0.1526,19.6295,3.4,88.3,298.61,0.02883820286659322
24,2020-12-31,USD,5625000000.0,678000000.0,0,0.0,0.0,1046000000.0,1286000000.0,-1249000000.0,-736000000.0,1314000000.0,8330000000.0,-13787000000.0,-10505000000.0,0.0,0.0,0,2112000000.0,2112000000.0,0,0.0,-11478000000.0,0,219000000.0,0,168000000.0,0.0,1303000000.0,PFE,Health Technology,0.42,0.4648,-0.0448,-9.6386,3.0,79.0,290.24,0.001345523546661953
25,2020-09-30,USD,2090000000.0,387000000.0,0,0.0,0.0,1262000000.0,530000000.0,0.0,0.0,1477000000.0,481000000.0,-2821000000.0,-382000000.0,0.0,0.0,0,2112000000.0,2112000000.0,0,0.0,94000000.0,0,48000000.0,0,2202000000.0,0.0,1469000000.0,PFE,Health Technology,0.72,0.7131,0.0069,0.9676,2.6,81.8,289.85,0.05503585338332173
26,2020-06-30,USD,3555000000.0,438000000.0,0,0.0,0.0,1251000000.0,480000000.0,0.0,0.0,3497000000.0,-13011000000.0,9159000000.0,-4045000000.0,0.0,0.0,0,2111000000.0,2111000000.0,0,0.0,15365000000.0,0,34000000.0,0,3434000000.0,0.0,3489000000.0,PFE,Health Technology,0.78,0.6603,0.1197,18.1281,3.0,72.5,274.73,0.29895981087470447
27,2020-03-31,USD,3133000000.0,472000000.0,0,0.0,0.0,1218000000.0,495000000.0,0.0,0.0,3364000000.0,-71000000.0,-2200000000.0,958000000.0,0.0,0.0,0,2105000000.0,2105000000.0,0,0.0,1241000000.0,0,124000000.0,0,862000000.0,0.0,3355000000.0,PFE,Health Technology,0.8,0.7274,0.0726,9.9808,2.1,71.8,211.5,-0.10913609367760413
28,2019-12-31,USD,3769000000.0,443000000.0,0,0.0,0.0,1384000000.0,726000000.0,-742000000.0,-1050000000.0,-326000000.0,-2833000000.0,-2440000000.0,530000000.0,0.0,0.0,0,1992000000.0,1992000000.0,0,0.0,0.0,0,91000000.0,0,-1504000000.0,0.0,-336000000.0,PFE,Health Technology,0.55,0.5758,-0.0258,-4.4807,2.5,99.8,237.41,0.15905873163110873
29,2019-09-30,USD,4510000000.0,525000000.0,0,0.0,0.0,1553000000.0,662000000.0,0.0,-1050000000.0,7684000000.0,-6760000000.0,3273000000.0,5798000000.0,0.0,0.0,0,2004000000.0,2004000000.0,0,0.0,0.0,0,55000000.0,0,7684000000.0,0.0,7680000000.0,PFE,Health Technology,0.75,0.6194,0.1306,21.0849,2.5,95.5,204.83,0.04874302391070606
30,2019-06-30,USD,2611000000.0,580000000.0,82000000,0.0,0.0,1528000000.0,588000000.0,0.0,-1050000000.0,5056000000.0,-1902000000.0,-851000000.0,3425000000.0,0.0,0.0,0,2002000000.0,2002000000.0,0,0.0,0.0,0,122000000.0,0,5219000000.0,0.0,5046000000.0,PFE,Health Technology,0.8,0.7549,0.0451,5.9743,2.6,98.4,195.31,0.07852449058479216
31,2019-03-31,USD,1698000000.0,385000000.0,0,0.0,0.0,1545000000.0,618000000.0,0.0,-1050000000.0,3889000000.0,7550000000.0,-8467000000.0,875000000.0,8865000000.0,8865000000.0,0,2045000000.0,2045000000.0,0,0.0,4942000000.0,0,-8739000000.0,0,781000000.0,0.0,3884000000.0,PFE,Health Technology,0.85,0.752,0.098,13.0319,2.5,97.2,181.09,0.29313053413310497
32,2018-12-31,USD,4738000000.0,343000000.0,0,0.0,0.0,1641000000.0,792000000.0,-644000000.0,-717000000.0,-383000000.0,-764000000.0,-6407000000.0,924000000.0,5030000000.0,5030000000.0,0,1963000000.0,1963000000.0,0,0.0,0.0,0,-4870000000.0,0,-2433000000.0,0.0,-393000000.0,PFE,Health Technology,0.64,0.6335,0.0065,1.026,2.7,91.2,140.04,-0.16244019138755983
33,2018-09-30,USD,5259000000.0,244000000.0,0,0.0,0.0,1614000000.0,562000000.0,0.0,-717000000.0,4122000000.0,-2904000000.0,-1406000000.0,-4184000000.0,1105000000.0,1105000000.0,0,1994000000.0,1994000000.0,0,0.0,4974000000.0,0,-480000000.0,0,4122000000.0,0.0,4114000000.0,PFE,Health Technology,0.78,0.7459,0.0341,4.5717,2.9,98.6,167.2,-0.019699812382739323
34,2018-06-30,USD,3847000000.0,465000000.0,0,0.0,0.0,1562000000.0,424000000.0,0.0,-717000000.0,3879000000.0,-1474000000.0,-1908000000.0,3065000000.0,0.0,0.0,0,1989000000.0,1989000000.0,0,0.0,0.0,0,102000000.0,0,3902000000.0,0.0,3872000000.0,PFE,Health Technology,0.81,0.7439,0.0661,8.8856,2.9,97.9,170.56,0.05740855548667079
35,2018-03-31,USD,1983000000.0,259000000.0,0,0.0,0.0,1567000000.0,418000000.0,0.0,-717000000.0,3570000000.0,9667000000.0,-10720000000.0,-2148000000.0,6063000000.0,6063000000.0,0,2032000000.0,2032000000.0,0,0.0,0.0,0,-5691000000.0,0,930000000.0,0.0,3561000000.0,PFE,Health Technology,0.77,0.7432,0.0268,3.606,2.7,98.8,161.3,0.09274439401124579
36,2017-12-31,USD,7089000000.0,417000000.0,0,0.0,0.0,1574000000.0,773000000.0,259000000.0,-357000000.0,12289000000.0,-4759000000.0,-3743000000.0,-35000000.0,0.0,0.0,0,1909000000.0,1909000000.0,0,0.0,1000000.0,0,206000000.0,0,-1438000000.0,-14000000.0,12274000000.0,PFE,Health Technology,0.62,0.5612,0.0588,10.4775,2.7,95.7,147.61,0.06034049278069098
37,2017-09-30,USD,4889000000.0,220000000.0,0,0.0,0.0,1566000000.0,597000000.0,0.0,-357000000.0,2858000000.0,-3011000000.0,-1711000000.0,-66000000.0,0.0,0.0,0,1895000000.0,1895000000.0,0,0.0,0.0,0,245000000.0,0,194000000.0,30000000.0,2840000000.0,PFE,Health Technology,0.67,0.6462,0.0238,3.6831,2.4,100.7,139.21,0.14406640368178825
38,2017-06-30,USD,3240000000.0,665000000.0,0,0.0,0.0,1574000000.0,489000000.0,0.0,-357000000.0,3078000000.0,-1738000000.0,-2989000000.0,2051000000.0,0.0,0.0,0,1910000000.0,1910000000.0,0,0.0,0.0,0,98000000.0,0,-1471000000.0,16000000.0,3073000000.0,PFE,Health Technology,0.67,0.6588,0.0112,1.7001,2.6,93.4,121.68,0.08604069975008932
40,2021-12-31,USD,2156500000.0,0.0,0,0.0,-1187000000.0,445700000.0,1166300000.0,0.0,-235000000.0,7881600000.0,-379000000.0,-1526500000.0,-2500000.0,750000000.0,750000000.0,0,773300000.0,773300000.0,0,0.0,0.0,0,-750000000.0,0,251000000.0,0.0,1726100000.0,LLY,Health Technology,2.49,2.46,0.03,1.2195,4.9,67.2,151.62,0.0929930795847751
41,2021-09-30,USD,1631300000.0,0.0,0,0.0,296000000.0,382300000.0,336800000.0,0.0,-235900000.0,1110100000.0,-616500000.0,-463200000.0,-197800000.0,0.0,0.0,0,770400000.0,770400000.0,0,0.0,2410800000.0,0,0.0,0,936100000.0,0.0,1110100000.0,LLY,Health Technology,1.94,1.9573,-0.0173,-0.8839,4.8,71.7,138.72,0.05226427975422876
42,2021-06-30,USD,1775500000.0,5000000.0,0,0.0,294700000.0,369300000.0,381300000.0,0.0,-235900000.0,1390200000.0,-483300000.0,-1083200000.0,200000000.0,500000000.0,500000000.0,0,768300000.0,768300000.0,0,0.0,0.0,0,0.0,0,1365200000.0,0.0,1390200000.0,LLY,Health Technology,1.87,1.8894,-0.0194,-1.0268,4.7,81.2,131.83,0.21379246846515065
43,2021-03-31,USD,1697400000.0,15000000.0,0,0.0,119100000.0,350300000.0,300300000.0,0.0,-235900000.0,1355300000.0,-1283500000.0,-1058400000.0,-3700000.0,0.0,0.0,0,774800000.0,774800000.0,0,0.0,0.0,0,0.0,0,-644500000.0,0.0,1355300000.0,LLY,Health Technology,1.87,2.0981,-0.2281,-10.8717,3.4,88.3,108.61,-0.14648330058939096
44,2020-12-31,USD,1815200000.0,1441300000.0,0,0.0,1191200000.0,367500000.0,1115100000.0,0.0,-533000000.0,4585900000.0,-674100000.0,-1291500000.0,-579900000.0,0.0,0.0,0,670000000.0,670000000.0,0,0.0,0.0,0,0.0,0,-150400000.0,0.0,2116800000.0,LLY,Health Technology,2.75,2.3902,0.3598,15.0531,3.0,79.0,127.25,0.21006085964244958
45,2020-09-30,USD,1806600000.0,5000000.0,0,0.0,-159700000.0,358400000.0,393100000.0,0.0,-533400000.0,2645600000.0,-313500000.0,-279100000.0,-678900000.0,0.0,0.0,0,671600000.0,671600000.0,0,0.0,1073700000.0,0,0.0,0,2645600000.0,0.0,1208400000.0,LLY,Health Technology,1.54,1.7116,-0.1716,-10.0257,2.6,81.8,105.16,0.2628797886393659
46,2020-06-30,USD,2495400000.0,0.0,0,0.0,104700000.0,324400000.0,281800000.0,0.0,-533400000.0,1412000000.0,-210400000.0,-1673200000.0,-1984100000.0,0.0,0.0,0,674200000.0,674200000.0,0,0.0,988600000.0,0,0.0,0,3055700000.0,0.0,1412000000.0,LLY,Health Technology,1.89,1.6001,0.2899,18.1176,3.0,72.5,83.27,0.2152656158785755
47,2020-03-31,USD,382400000.0,15000000.0,0,0.0,-11200000.0,273600000.0,258300000.0,0.0,-533400000.0,1456500000.0,-1060900000.0,106700000.0,1748700000.0,500000000.0,500000000.0,0,671300000.0,671300000.0,0,0.0,0.0,0,-500000000.0,0,-571800000.0,0.0,1456500000.0,LLY,Health Technology,1.75,1.4842,0.2658,17.9086,2.1,71.8,68.52,-0.24653617769958214
48,2019-12-31,USD,1963700000.0,1499700000.0,0,0.0,775200000.0,340700000.0,326500000.0,-127200000.0,-258700000.0,1495700000.0,-41400000.0,-1113600000.0,-63500000.0,300000000.0,300000000.0,0,587200000.0,587200000.0,0,0.0,2108100000.0,0,-300000000.0,0,773700000.0,-35000000.0,1495700000.0,LLY,Health Technology,1.73,1.5188,0.2112,13.9057,2.5,99.8,90.94,0.1320801693016307
49,2019-09-30,USD,1510100000.0,47200000.0,0,0.0,12100000.0,288000000.0,263400000.0,0.0,-258700000.0,1253900000.0,-423800000.0,-1692900000.0,-505400000.0,600000000.0,600000000.0,0,587400000.0,587400000.0,0,0.0,0.0,0,-600000000.0,0,-726400000.0,-119800000.0,1253900000.0,LLY,Health Technology,1.48,1.4123,0.0677,4.7936,2.5,95.5,80.33,0.07479261439657492
50,2019-06-30,USD,1051500000.0,82700000.0,0,0.0,-61100000.0,247400000.0,240300000.0,0.0,-258700000.0,1327200000.0,61000000.0,-885800000.0,-286100000.0,0.0,0.0,0,598000000.0,598000000.0,0,0.0,0.0,0,0.0,0,253800000.0,27100000.0,1327200000.0,LLY,Health Technology,1.5,1.4472,0.0528,3.6484,2.6,98.4,74.74,0.23353688727512778
51,2019-03-31,USD,311300000.0,10000000.0,0,0.0,72400000.0,356500000.0,203700000.0,0.0,-258700000.0,4241600000.0,-7678700000.0,1367800000.0,1850400000.0,3500000000.0,3500000000.0,0,637200000.0,637200000.0,0,0.0,4448300000.0,0,-3500000000.0,0,-5961800000.0,37800000.0,4241600000.0,LLY,Health Technology,1.33,1.3319,-0.0019,-0.1427,2.5,97.2,60.59,0.2681038091251571
52,2018-12-31,USD,1448700000.0,1290300000.0,0,0.0,807000000.0,345500000.0,394300000.0,-996700000.0,7800000.0,1125100000.0,-659000000.0,-1639700000.0,99200000.0,1100000000.0,1100000000.0,0,572600000.0,572600000.0,0,0.0,0.0,0,-1100000000.0,0,-961800000.0,-111800000.0,1125000000.0,LLY,Health Technology,1.33,1.3337,-0.0037,-0.2774,2.7,91.2,47.78,-0.07277314185911121
53,2018-09-30,USD,2121800000.0,10000000.0,0,0.0,-26800000.0,415500000.0,299800000.0,0.0,7800000.0,1149500000.0,-398100000.0,432700000.0,-2048400000.0,1000000000.0,1000000000.0,0,572600000.0,572600000.0,0,0.0,2477700000.0,0,-1000000000.0,0,2142700000.0,-13700000.0,1149500000.0,LLY,Health Technology,1.39,1.3454,0.0446,3.315,2.9,98.6,51.53,-0.08893210749646396
54,2018-06-30,USD,1517500000.0,10000000.0,0,0.0,-157500000.0,425200000.0,1858200000.0,0.0,7800000.0,-259900000.0,3133400000.0,-831400000.0,953800000.0,950700000.0,950700000.0,0,579300000.0,579300000.0,0,0.0,0.0,0,-950700000.0,0,3733000000.0,-86500000.0,-259900000.0,LLY,Health Technology,1.5,1.2955,0.2045,15.7854,2.9,97.9,56.56,0.11054388376202628
55,2018-03-31,USD,436500000.0,15000000.0,0,0.0,22700000.0,422800000.0,236500000.0,0.0,7800000.0,1217400000.0,-170300000.0,-3866500000.0,-1202500000.0,1100000000.0,1100000000.0,0,587300000.0,587300000.0,0,0.0,0.0,0,-1100000000.0,0,-3451900000.0,148400000.0,1217400000.0,LLY,Health Technology,1.34,1.1329,0.2071,18.2805,2.7,98.8,50.93,0.17920815003473023
56,2017-12-31,USD,1743500000.0,409200000.0,0,0.0,1783600000.0,411900000.0,493500000.0,-357000000.0,-253900000.0,-1656900000.0,1652900000.0,-542300000.0,170700000.0,99900000.0,99900000.0,0,548300000.0,548300000.0,0,0.0,0.0,0,-99900000.0,0,2811900000.0,-42200000.0,-1656900000.0,LLY,Health Technology,1.14,1.0732,0.0668,6.2244,2.7,95.7,43.19,0.2566191446028514
57,2017-09-30,USD,1881100000.0,10000000.0,0,0.0,-446800000.0,372900000.0,447700000.0,0.0,0.0,555600000.0,-1758000000.0,500700000.0,1101100000.0,0.0,0.0,0,547700000.0,547700000.0,0,0.0,0.0,0,0.0,0,654400000.0,30600000.0,555600000.0,LLY,Health Technology,1.05,1.0292,0.0208,2.021,2.4,100.7,34.37,0.08115759672853096
58,2017-06-30,USD,1651100000.0,5000000.0,0,0.0,166300000.0,395600000.0,221600000.0,0.0,0.0,1008000000.0,-2248900000.0,1059900000.0,-371800000.0,199900000.0,199900000.0,0,548700000.0,548700000.0,0,0.0,0.0,0,0.0,0,453000000.0,-9100000.0,1008000000.0,LLY,Health Technology,1.11,1.053,0.057,5.4131,2.6,93.4,31.79,-0.48667850799289525
60,2021-03-31,USD,1978000000.0,0.0,0,0.0,0.0,621000000.0,628000000.0,0.0,-1065000000.0,-197000000.0,-1998000000.0,-4850000000.0,0.0,2000000000.0,0.0,0,87000000.0,87000000.0,0,0.0,0.0,0,-2000000000.0,0,-175000000.0,0.0,-197000000.0,TMO,Health Technology,7.21,6.6842,0.5258,7.8663,3.4,88.3,181.13,-0.06072391619995854
61,2020-12-31,USD,3339000000.0,2079000000.0,0,279000000.0,581000000.0,602000000.0,586000000.0,444000000.0,81000000.0,2498000000.0,-626000000.0,-49000000.0,0.0,0.0,0.0,0,87000000.0,87000000.0,0,0.0,0.0,0,40000000.0,0,2664000000.0,0.0,2498000000.0,TMO,Health Technology,7.09,6.5716,0.5184,7.8885,3.0,79.0,192.84,0.2290630975143404
62,2020-09-30,USD,2708000000.0,22000000.0,0,277000000.0,959000000.0,575000000.0,366000000.0,663000000.0,118000000.0,1933000000.0,-365000000.0,-791000000.0,0.0,0.0,0.0,0,87000000.0,87000000.0,0,0.0,0.0,0,31000000.0,0,1933000000.0,0.0,1933000000.0,TMO,Health Technology,5.63,4.3035,1.3265,30.8237,2.6,81.8,156.9,-0.08715382825226892
63,2020-06-30,USD,1886000000.0,22000000.0,0,-256000000.0,422000000.0,574000000.0,269000000.0,-23000000.0,168000000.0,1156000000.0,-259000000.0,1180000000.0,-65000000.0,0.0,0.0,0,87000000.0,87000000.0,0,0.0,1279000000.0,0,77000000.0,0,1156000000.0,0.0,1156000000.0,TMO,Health Technology,3.89,2.8906,0.9994,34.5741,3.0,72.5,171.88,0.4389284219338634
64,2020-03-31,USD,356000000.0,47000000.0,0,-241000000.0,400000000.0,574000000.0,253000000.0,218000000.0,141000000.0,788000000.0,-260000000.0,619000000.0,61000000.0,1500000000.0,1500000000.0,0,76000000.0,76000000.0,0,0.0,2185000000.0,0,-1452000000.0,0,715000000.0,0.0,788000000.0,TMO,Health Technology,2.94,2.8175,0.1225,4.3478,2.1,71.8,119.45,-0.1475164145018556
65,2019-12-31,USD,1913000000.0,1779000000.0,0,234000000.0,81000000.0,576000000.0,289000000.0,-96000000.0,9000000.0,3035000000.0,-339000000.0,-514000000.0,-686000000.0,750000000.0,750000000.0,0,76000000.0,76000000.0,0,0.0,5638000000.0,0,-712000000.0,0,3035000000.0,0.0,3035000000.0,TMO,Health Technology,3.55,3.5369,0.0131,0.3704,2.5,99.8,140.12,-0.003909859955925077
66,2019-09-30,USD,1117000000.0,166000000.0,0,125000000.0,473000000.0,575000000.0,216000000.0,326000000.0,176000000.0,760000000.0,-198000000.0,-1869000000.0,-37000000.0,0.0,0.0,0,77000000.0,77000000.0,0,0.0,0.0,0,-7000000.0,0,760000000.0,0.0,760000000.0,TMO,Health Technology,2.94,2.8869,0.0531,1.8393,2.5,95.5,140.67,0.0401508429458739
67,2019-06-30,USD,1294000000.0,22000000.0,0,476000000.0,447000000.0,571000000.0,220000000.0,-34000000.0,133000000.0,1119000000.0,-769000000.0,690000000.0,727000000.0,0.0,0.0,0,76000000.0,76000000.0,0,0.0,0.0,0,41000000.0,0,1119000000.0,0.0,1119000000.0,TMO,Health Technology,3.04,2.9969,0.0431,1.4382,2.6,98.4,135.24,0.14126582278481026
68,2019-03-31,USD,649000000.0,46000000.0,0,-359000000.0,392000000.0,555000000.0,201000000.0,29000000.0,140000000.0,815000000.0,-181000000.0,-1425000000.0,-687000000.0,750000000.0,750000000.0,0,68000000.0,68000000.0,0,0.0,0.0,0,-669000000.0,0,-957000000.0,0.0,815000000.0,TMO,Health Technology,2.81,2.7367,0.0733,2.6784,2.5,97.2,118.5,0.27241490389777745
69,2018-12-31,USD,1801000000.0,1314000000.0,0,451000000.0,164000000.0,558000000.0,284000000.0,302000000.0,-9000000.0,2924000000.0,-721000000.0,-13000000.0,270000000.0,250000000.0,250000000.0,0,68000000.0,68000000.0,0,0.0,0.0,0,-211000000.0,0,2924000000.0,0.0,2924000000.0,TMO,Health Technology,3.25,3.1755,0.0745,2.3461,2.7,91.2,93.13,-0.2867427433560542
